year,address.city,address.state,business.name,industry.division,industry.major_group
2008,Fort Wayne,IN,Mpp Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Westminster,MD,LAI International  Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Houston,TX,Stewart Builders  Ltd,Construction,Construction Special Trade Contractors
2008,Fort Worth,TX,James L West Presbt Care Ctr,Services,Health Services
2008,HOUSTON,TX,Dover Resources Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Wakefield,MA,Testa Corp,Construction,Construction Special Trade Contractors
2008,Omaha,NE,S B T Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Columbia,TN,Johnson Controls Interiors LLC,Manufacturing,Furniture And Fixtures
2008,Solon,OH,HDT Tactical Systems,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Deckerville,MI,Dott Mfg. Co,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Edgewood,MD,S & G Concrete Company Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Long Beach,CA,Ace Relocation Systems,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Raleigh,NC,Clear Synopsis,Services,Health Services
2008,Conway,NH,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Riverside,CA,National Paving Company  Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Detroit,MI,Michigan Waste Energy Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Washington,DC,Turner Grunley Joint Venture,Construction,Building Construction General Contractors And Operative Builders
2008,Meridian,ID,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Cleveland,OH,WF Hann & Hasco,Construction,Construction Special Trade Contractors
2008,Denver,CO,PCL Construction,Construction,Building Construction General Contractors And Operative Builders
2008,Bethlehem,PA,Cera-Met,Manufacturing,Primary Metal Industries
2008,Louisville,KY,Advance Distribution Svcs Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Wichita,KS,"Dynamic Drywall, Inc",Construction,Construction Special Trade Contractors
2008,Mattoon,IL,Curry Construction  Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Saint Louis,MO,Conagra Foods  Inc,Manufacturing,Food And Kindred Products
2008,Athens,TX,Futurematrix Interventional,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Hollywood,FL,Hollywood Woodwork  LLC,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Montgomery,AL,Enovapremier of Alabama LLC,Wholesale Trade,Wholesale Trade-durable Goods
2008,Beacon,NY,"Chemprene, Inc",Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Galion,OH,HIT Hydraulic Technologies LLC,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Columbus,NE,Flexcon Company Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Sturtevant,WI,Horizon Retail Construction,Construction,Building Construction General Contractors And Operative Builders
2008,Clinton,MO,Clinton Health Corporation,Services,Health Services
2008,HURRICANE,WV,Teays Valley Ctr,Services,Health Services
2008,Lumberton,NC,Nyp Corp,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,Plant City,FL,Sysco Intl Fd Group Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Saint Augustine,FL,Southeast Courier Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,La Plata,MD,Hash Construction  Inc,Construction,Building Construction General Contractors And Operative Builders
2008,LANCASTER,NY,AMERICAN SALES COMPANY INC,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Savannah,GA,Precision Machine of Savannah,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Anniston,AL,Woodgrain Millwork  Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Antioch,TN,Bradley Dixie Company Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Carson City,MI,Laurels of Carson City  LLC,Services,Health Services
2008,Cleburne,TX,Westhill Construction Inc,Construction,Construction Special Trade Contractors
2008,Tampa,FL,Johnson Brothers Liquor Co Fla,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Green Lane,PA,Atlantic Roofing Corp,Construction,Construction Special Trade Contractors
2008,Montoursville,PA,"Lowe's Companies, Inc",Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Palatine,IL,Menard Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Oakland,CA,Nautical Engineering Inc,Manufacturing,Transportation Equipment
2008,Newark,CA,Amcor Sunclipse North America,Manufacturing,Paper And Allied Products
2008,East Granby,CT,Overhaul Support Services  LLC,Manufacturing,Transportation Equipment
2008,Michigan City,IN,Diamond Manufacturing Co,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Beverly,MA,Kindred Nursing Centers E LLC,Services,Health Services
2008,Austin,TX,Rmi Corporation,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Oklahoma City,OK,"Reel-O-Matic, Inc.",Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Azusa,CA,Res Care California Inc,Services,Health Services
2008,Auburndale,FL,Integrated Health Services,Services,Health Services
2008,Chattanooga,TN,Clean Harbors Envmtl Svcs Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Lima,OH,Procter & Gamble Mfg Co,Manufacturing,Chemicals And Allied Products
2008,Malvern,PA,The Sherwin-Williams Company,Manufacturing,Chemicals And Allied Products
2008,Las Vegas,NV,Fisher Technical Services Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Las Vegas,NV,Kloehn  Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Vernon Hills,IL,Northwestern Tl & Die Mfg Corp,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Timonium,MD,Davis Calibration,Wholesale Trade,Wholesale Trade-durable Goods
2008,Los Angeles,CA,Country Villa Nursing Center,Services,Health Services
2008,AURORA,CO,Imperial Headwear Inc,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,Kernersville,NC,OmniSource Southeast,Wholesale Trade,Wholesale Trade-durable Goods
2008,Milwaukee,WI,Burrkemp Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Ogden,UT,Rocky Mountain Milling Inc,Manufacturing,Food And Kindred Products
2008,Saint Petersburg,FL,Smith & Nephew  Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Chino,CA,Wright Enterprises Holding Co,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,West Palm Beach,FL,United Roofing Enterprises LLC,Construction,Construction Special Trade Contractors
2008,Gold River,CA,Production Drywall Company Inc,Construction,Construction Special Trade Contractors
2008,Reno,NV,Thyssenkrupp Vdm USA Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Carlstadt,NJ,DCI Cheese Company  Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Pittsburgh,PA,Mistick Construction Company,Construction,Building Construction General Contractors And Operative Builders
2008,KENOSHA,WI,Roundys Supermarkets  Inc,Manufacturing,Food And Kindred Products
2008,Broussard,LA,Vetco Gray  Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Kechi,KS,Fh Companies  Inc,Construction,Construction Special Trade Contractors
2008,Wake Forest,NC,Ellington Contractors  Inc,Construction,Construction Special Trade Contractors
2008,Stillwater,OK,Apache Construction Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Syracuse,NY,Syracuse Haulers Waste Removal Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Albuquerque,NM,Csi Acquisition Company  LLC,Services,Business Services
2008,Salinas,CA,Vargas Armando,Construction,Construction Special Trade Contractors
2008,Knoxville,TN,Wal-Mart Stores  Inc,Retail Trade,General Merchandise Stores
2008,North Little Rock,AR,Sherwood Nrsing Rehabilitation,Services,Health Services
2008,Erwin,TN,Erwin Health Care Center,Services,Health Services
2008,Randolph,NJ,TX Technology Corporation,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Sims,NC,Matthews Masonry Inc,Construction,Construction Special Trade Contractors
2008,ASHEVILLE,NC,"J & J CAB SERVICE, INC. DBA NEW BLUE BIRD TAXI CO","Transportation, Communications, Electric, Gas, And Sanitary Services",Local And Suburban Transit And Interurban Highway Passenger Transportation
2008,Westerly,RI,AMETEK,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Wichita Falls,TX,Peerless - Nitram Energy Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Syracuse,NY,RockTenn / Solvay Mill,Manufacturing,Paper And Allied Products
2008,South Gate,CA,Interior Rmoval Specialist Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Ashland,KY,Corky Wells Electric  Inc,Construction,Construction Special Trade Contractors
2008,Derry,NH,Fireye Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Amsterdam,NY,Power and Composite Tech,Manufacturing,Chemicals And Allied Products
2008,Weslaco,TX,Mid Valley Town Crier,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Chatsworth,GA,Sample Works Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Stratford,CT,Sikorsky Aircraft Corporation,Manufacturing,Transportation Equipment
2008,Raleigh,NC,Premiere Communications & Cons,Construction,Construction Special Trade Contractors
2008,Elkridge,MD,Alcon Laboratories Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Columbia,MO,Fedex Freight East Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Worcester,MA,Saint-Gobain Performance Plas,Manufacturing,Paper And Allied Products
2008,Cleveland,OH,Gateway Products Recycling Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Warren,MI,Keo Cutters Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Charlotte,NC,Mecklenburg Health Care Center,Services,Health Services
2008,San Jose,CA,Simmons Stairways  Inc,Construction,Construction Special Trade Contractors
2008,San Antonio,TX,The Watermark Group Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Fort Payne,AL,Top Notch Finishing  Inc,Manufacturing,Textile Mill Products
2008,McHenry,IL,Front Range Environmental  LLC,Construction,Construction Special Trade Contractors
2008,Pacoima,CA,"AAA Electrical & Communications, Inc.",Construction,Construction Special Trade Contractors
2008,Williamstown,MA,Dion Money Management LLC,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Wilmington,DE,Harmony Construction  Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Osceola,WI,MBI Publishing Company LLC,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Little Chute,WI,Excellence Electric  Inc,Construction,Construction Special Trade Contractors
2008,Brunswick,GA,The Waggoneres Trucking,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Knoxville,TN,Bailey Manufacturing,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,San Diego,CA,Window Factory Inc,Construction,Construction Special Trade Contractors
2008,Fort Lauderdale,FL,Commercial Metal Building Serv,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Dallas,TX,Don Drive Interiors  Inc,Construction,Construction Special Trade Contractors
2008,Astoria,NY,Emco Tech Construction Corp,Construction,Building Construction General Contractors And Operative Builders
2008,Winter Garden,FL,Winter Grdn Hlth Cr Assts LLC,Services,Health Services
2008,White Plains,NY,Precision Crpntry of Wstchster,Construction,Construction Special Trade Contractors
2008,Philadelphia,PA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Pass Christian,MS,McC Mechanical LLC,Construction,Construction Special Trade Contractors
2008,Wittenberg,WI,Top Brass  Inc,Manufacturing,Paper And Allied Products
2008,Miami,FL,Dal-Tile,Wholesale Trade,Wholesale Trade-durable Goods
2008,Anaheim,CA,Smart Elec & Assembly Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Santee,CA,Quality Plus  Ltd,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Hickory,NC,TCS Design Inc,Manufacturing,Furniture And Fixtures
2008,Hudson,NH,S L Chasse Welding & Fabg Inc,Construction,Construction Special Trade Contractors
2008,Bogart,GA,United Parcel Service Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Sharon Hill,PA,Iron Mountain Information MGT,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Palm Harbor,FL,Target Corporation,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Lindon,UT,Moduslink  Corporation,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,San Antonio,TX,Bill Hall Jr Trucking Ltd,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Marble Hill,MO,Cape Girardeau Community Shelted Workshop,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation Services
2008,WEST JORDAN,UT,Sme Industries Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Bridgeport,CT,SCA,Services,Health Services
2008,Sandwich,IL,Designed Stairs,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Wooster,OH,Stahl Company,Manufacturing,Transportation Equipment
2008,New Castle,DE,Xonex Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Glendora,CA,Wal-Mart Stores  Inc,Retail Trade,General Merchandise Stores
2008,Wrens,GA,Continental Commercial Pdts,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
